Nome da Música,link,album,letra
Passou,/djavan/passou.html,Bicho Solto - O XIII,"Preciso sair Distrair um pouco Ser içado ao mundo Do fundo do poço Reaparecer Com a tarde ainda Porque o que passou, passou Nada é para toda a vida Tudo o que eu vivi É passado, escombros Deixo os seus jardins E afins para os pombos Pronto para seguir Ticket só de ida Outro lugar, um outro amor Uma outra cor na vida Nunca mais outras noites Vão me seguir de madrugada Sua lembrança já não me faz nada Sair pro sol Ver a ponte se abrir Sorrir de tudo Desencanar 'Cê sabe ser fria Tanto quanto a Suécia E eu o Brasil das matas tropicais Mares de verão, cascatas de foz Luar do sertão E levo a vida bem melhor Seguindo meu coração"
Pecado,/djavan/pecado.html,Rua dos Amores,"Quero ficar pensando Quase me abandonando Com pouco, a me ligar Há sinais de vida em construcao  Nenhuma nuvem nada Tempo de água parada Alma quer navegar Mas ela 'tá que fala, fala, fala...  Pecado, pecado, pecado Quer mudar tudo, tudo... Pecado  E passarinho que canta Flora de encantos mil Sonhos e catedrais Para longa espera dos cordeiros  Mesmo que o amor avance Perde-se em nuance Quase um Chile inteiro Quando voce fala, fala, fala...  Pecado, pecado, pecado, pecado  Quer viver de amor? Vá! Mas pode parar com esse pantim, Ouça mais para variar E saber mais de mim  Pecado, pecado, pecado, pecado  Voce está sempre a mais, Nao tem mais medida. E a bem dizer: Insatisfaz No entanto, mulher mais querida Esta para nascer  E passarinho que canta Flora de encantos mil Sonhos e catedrais Para longa espera dos cordeiros  Mesmo que o amor avance Perde-se em nuance Quase um Chile inteiro Quando você fala, fala, fala...  Pecado, pecado, pecado, pecado  Quer viver de amor? Vá Mas pode parar com esse pantim, Ouça mais para variar E saber mais de mim  Pecado, pecado, pecado, pecado"
Pedra,/djavan/pedra.html,Matizes,"Sede de amor Febre de anseio Quase a escuridão Você partiu, me reduziu, Amor, me perco em lágrimas Não mais a vi, desde abril, fui pro mar E você lá deitada na pedra. Que inveja dessa pedra O que ficou, eu compreendi, Face àquela visão O que era amor inda me diz: Pena que tudo acabe... Um lance novo me despertou Desde já, só quero estar Com quem me serve E, de resto, serei breve! Nada fica em pé Pra quem se quebra numa paixão. O mundo é vão E tudo é só um oco absurdo Não mais me vejo assim Tô a pé, mas chego onde vou Revê-la só foi ruim Porque nada me causou Doeu, me ressenti Quando você me desprezou Mas hoje estou aqui: Algo como uma flor na pedra Preste a nascer.  (fonte: site oficial)"
Pedro Brasil,/djavan/pedro-brasil.html,Seduzir,"Sorria para mim, meu brasil assim, ria largo do fundo, aqui ria aqui do nada não vá trair o seu dom de cair de pé logo agora que eu escrevi uma canção de fé atenção: quem descobriu o brasil foi pedro quem libertou o brasil foi pedro quem construiu o brasil foi pedro quem descobriu... Quem libertou... Quem contruiu... Quem já viu tanto pedro viver assim... Feito coisa ruim, no are bem fez pedro lá no céu que aprendeu chover, estiar e hoje tem grande poder pra lá mas nada pode aqui mas nada pode aqui mas nada pode aqui mas nada pode aqui   © 1981 Edições Musicais Tapajós Ltda. (EMI)"
Pétala,/djavan/petala.html,Ao Vivo - Vols. 1 e 2,"O seu amor Reluz Que nem riqueza Asa do meu destino Clareza do tino P étala De estrela caindo Bem devagar Ó meu amor Viver É todo sacrifício Feito em seu nome Quanto mais desejo Um beijo seu Muito mais eu vejo Gosto em viver, viver...  Por ser exato O amor não cabe em si Por ser encantado O amor revela-se Por ser amor Invade E fim.   © 1982 Luanda Edições Musicais Ltda."
Pode Esquecer,/djavan/pode-esquecer.html,Rua dos Amores,"Em algum lugar, Onde se pode Esperar pelo melhor, Onde cada ser Se viu crescer Cheio de planos Pra servir, Vida só há de ter Quem a dividir! Ser alguém Por fazer mais! Não se pode ir além Nas costas de ninguém, Por amor, como for, vai. Na nova ordem geral De um novo comando, Abstinência moral É crime hediondo! Aquela onda de caos Que sai varrendo o mar Dos que têm poder, Pode esquecer! Só procedimentos normais, O mais é injúria. E tudo se liquefaz, Num mar de candura. Se alguém tiver que arbitrar Só vai poder contar Com o delírio de um cantor: O que se passou, passou Prescreveu!... O amanhã ficou pra bem distante, O hoje com a mesma cara de ontem E a vida segue em frente, ardilosamente a mil."
Por Uma Vida Em Paz,/djavan/por-uma-vida-em-paz.html,Matizes,"Não sei bem o que dizer Sobre o mal na Terra: Acho que amor hesitou! A devastação da mata Traz morte e medo As guerras: caos e miséria O incontrolável degelo Não vai trazer Futuro algum Não vai. O homem quer sempre mais! Mas se não faz o pão O que vai ser Dos filhos Não é dizendo não Que vão crescer Os lírios Saber doar Renunciar, dividir Devia vir de qualquer um Viver já Vamos usar essa lei Depois de tanto dano O que não falta É aviso Pra que não haja engano Posso ser mais Conciso Por uma vida em paz Tudo o que for Preciso! Juízo.   (fonte: site oficial)"
Presunçosa,/djavan/presuncosa.html,,"Malcriada Maltratou meu coração Uma topada de amor por vingança Deixa um desfecho ruim como herança  Presunçosa Me comove, me destrói Uma topada de amor por vingança Deixa um desfecho ruim como herança  Paciência se tudo terminou Meu orgulho caiu, mas levantou Paciência se tudo terminou Meu orgulho caiu, mas levantou  Malcriada Maltratou meu coração Uma topada de amor por vingança Deixa um desfecho ruim como herança  Paciência se tudo terminou Meu orgulho caiu, mas levantou Paciência se tudo terminou Meu orgulho caiu, mas levantou  Presunçosa Me comove, me destrói Uma topada de amor por vingança Deixa um desfecho ruim como herança  Paciência se tudo terminou Meu orgulho caiu, mas levantou Paciência se tudo terminou Meu orgulho caiu, mas levantou  Paciência se tudo terminou Meu orgulho caiu, mas levantou Paciência se tudo terminou..."
Primazia,/djavan/primazia.html,vidas pra contar,"Fique assim, assim Dê continuidade à mulher Que me faz tão bem como é Que vem no meio da noite Procurar o que quer Seja assim, assim Sempre uma pessoa do bem Que amar é tudo o que tem Porque maior doçura Não existe em ninguém Sou estável Mas, sem ti não sei quem sou Me enamorei e é pra casar Primazia De quem tem um grande amor É escolher Viver como for! És o mar em mim Vago em tuas sendas azuis Só para perder-me em ti É embriagador Quando me conduzes Tudo fosse assim Ninguém saberia sofrer Nem se poderia supor Um mar de ilusão Onde se debater Sou estável Mas, sem ti, não sei quem sou Me enamorei e é pra casar Primazia De quem tem um grande amor É escolher Viver como for"
Primeira Estrada,/djavan/primeira-estrada.html,D,"Esse seu coração Nunca foi tão frio Da pra ver a ilusão Na beira do rio Rio Imploro pra você ficar Quem disse que fica? Não fica! Com tanto pra lhe dar E você modifica Fica Campos que florirão Num sertão de vinho Você se vai sem razão E leva o caminho De vez Como é que vai ser Pra viver Precisando tanto De você Se alguém sabe de amor Por favor, me fale Se era amor, por que acabou? Quem amou não sabe Não se sabe Só um pouco de atenção Encheria-me de brios No mar do meu coração Trago os meus navios Ávidos Pra resistir e proteger De todo o perigo Digo Ficar sem você, já vou dizer Não consigo! Sigo Sonhei com um grande amor E o que tive foi nada O que era doce acabou Na primeira estrada Nada Como é que vai ser Pra viver Precisando tanto De você? Se alguém sabe de amor Por favor me fale Se era amor por que acabou? Quem amou nunca sabe Não se sabe"
Qual É?,/djavan/qual-e.html,,Mas qual é De Que lado estás Vou pra frente Tu vais pra trás  Mas qual é Diga de uma vez Eu te espero Já faz um mês  Meu Deus ai ai Ai que loucura Você joga só contra mim Só contra mim  Você rema contra a maré De repente a maré não dá pé Não dá mais pé Mas qual é
Quantas Voltas Dá Meu Mundo,/djavan/quantas-voltas-da-meu-mundo.html,A Voz e o Violão,Rede de malha jangada de vela içada no ar Quem não se arrisca não joga a isca Atividade no mar Quantas voltas dá meu mundo Sei lá  Pasto na relva madeira de selva coberta de flor Seja silvestre preste ou não preste Atrai de longe o amor Quantas voltas dá meu mundo Sei lá  Chega domingo ninguém na igreja não tem oração Tudo que é santo vive de encanto Acorde a fé irmão Quantas voltas dá meu mundo Sei lá  Noite de lua viola na rua pra vida esquecer Canto aberto verso incerto A noite o amanhecer Quantas voltas dá meu mundo Sei lá  Jeito brejeiro retrato inteiro da população Vida sem rumo mas em resumo Amor no coração Quantas voltas dá meu mundo Sei lá   © 1976 BMG Music Publishing Brasil
Quase de Manhã,/djavan/quase-de-manha.html,Meu Lado,"Se você quer me namorar Enfrento mar, Correria e trânsito No sufoco grito rá Um saravá E se não der Viro satã Dou a mão à política Cética Crítica Ou pratico o ramadã Mas se você disser que não Não largo mão Desse jeito lânguido Fico chato pra comer A rua vem me ver Não quero Vou deixar a saudade lamber O que ia ser mel E sal virou Meu bem Sem você pra que o mar Mesmo as estrelas Hão de brilhar Tão cheias de dúvidas Na luz dos olhos meus O que era pra bater Bateu Coração não dorme E é quase de manhã.  © 1986 Luanda Edições Musicais Ltda."
Quase Fantasia,/djavan/quase-fantasia.html,D,Cada vez que eu te enlaço É bom Mas se eu te desfaço É melhor É pura viagem Poderei conquistar a lua Se eu tocar nessa boca tua Nessa paisagem Vaidade é necessária Mas escorrega Quem não a domina bem Desequilibra e cai Fui na trama dos teus passos Sucumbir Quase como se eu fosse um doente E você o elixir Cada vez que eu te enlaço É bom Mas se eu te desfaço É melhor Quase fantasia Se você não tem o poder De recusar ou escolher O que mais teria?
Quase Perdida,/djavan/quase-perdida.html,Rua dos Amores,"Não pude crer: Cê me ligou, Quando eu já estava conformado! Não vou mais entender você Não quero mais lhe censurar. Se for pra ter Sem pagar a mais, Deixa estar: Isso já dá. Seja em madri ou no algarve Pra onde for, Estarei do lado, Viverei declamando: Discórdia, nunca mais Agora é só Amor e paz. Ninguém duvida Que será tão bom Do seu batom, sobreviver E cair nos seus braços Todo dia Como os cristais No amanhecer. Quase perdida, Numa noite em flor, Você, de amor, Me mataria Sendo assim, Não será demais Se eu disser que a amarei Por todas as vidas Não puder crer Cê me ligou, Quando eu já estava conformado! Não vou mais entender você Não quero mais lhe censurar. Se for pra ter Sem pagar a mais, Deixa estar: Isso já dá. Seja em madri ou murici Pra onde for, Estarei do lado, Viverei declamando: Discórdia, nunca mais Agora é só Amor e paz."
Que Foi My Love?,/djavan/que-foi-my-love.html,Malásia,"Que foi my love? Quando você fica assim Eu não sei, Se a love story que nos envolveu Ainda bate uma bola Ou o gato comeu. Me olha e diz se ainda está a fim Vai logo, e taca um beijo em mim (claro!...)  Que foi my love? Quando dei por mim O clima já estava estabelecido Acabou de passar batom vermelho E pelo espelho Me lançou um olhar sofrido. Quer conversar, faz mais sentido Quem sofre de véspera é peru.  Lembra-se da primeira vez, Eu viajei nos rosas do seu corpo nú Depois a gente se refez E jamais você me pareceu tão bem Estavas tão bem...  Que foi my love? Nada pode justificar medos e dúvidas Te quero agora como jamais Poderei querer mais ninguém (eu acho né?...) Mas, se não for exatamente isso Relaxa e aproveita o que tem!   © 1996 Luanda Edições Musicais Ltda."
Quero-Quero,/djavan/quero-quero.html,Novena,"Quem não tomou banho de bacia não é sabedor que a água bem quente logo esfria não vá-se embora não você vive igual `as andorinhas se mudando, se mudando vê lá se não quer pousar na minha para parar de fugir, parar de fugir para que fugir tanto... Você me domina desde o dia que o bumba passou com graça pegou tudo o que tinha e deu para o boi lamber vestida de flores, pedraria visual umbanda esfregou nas fuças da vizinha todo esse seu jeito de ser passei na novena da igrejinha pedi pro meu amor depois carne sêca com farinha na casa de zé nestor um dedo de prosa e Zé me pôs a par que júlia nasceu coitada da mãe é tão novinha e dizem que o pai ali sou eu que graça sem graça, credo! Tem graça, disfarça e sai prá lá entrei pela porta da folia e vi um corredor que leva `a torre da alegria onde vive seu amor de lá com asas de andorinha sai voando, sai voando vê lá se não quer pousar na minha para parar de fugir, parar de fugir para que fugir tanto... Vejo o quero-quero cantarolar ali por nós dois e toda janela se abrirá pensando em você e a saudade pinta o céu de encarnado com a água da lavagem do vermelho e o dia desperta mal-encarado em ver toda ajuda desperdiçada não vá-se embora não que fique em nome da lei prá sempre onde eu te alcance se você sai voando que graça sem graça, credo! Tem graça, disfarça e sai prá lá  © 1994 Luanda Edições Musicais Ltda."
Quinze Anos,/djavan/quinze-anos.html,Rua dos Amores,"Quinze anos: Só pra quem faz De tudo um plano Para defender as divisas Do próprio reino. Quinze eras: Base de cada primavera De duas vidas enredadas De bem querer! Quis esse mar Dos seus olhos descer Pra me arrastar Pelos cantos Admirado em seus encantos Com a alma frondosa de vida, Perdidamente! Oh! flor de cristal que brotou Em meio ao lírio Pra vida inteira Seguir sua voz, Acolher-me aos pés E adorar quem sou... Bendizer aos céus Por querido ser E viver de amor! O que estabeleceu Você e eu Não se dilui, Mas eu posso dizer: Eu e você, Rio que flui!"
Real,/djavan/real.html,Não É Azul Mas É Mar,"Vou sair por aí prá pensar em você e fazer o que só deus sabe distrair meu olhar me deixar conduzir dar de cara com o mar e voce lá a luzir vejo voce como a um lugar bom de se ver livre pra correr e brincar feito um jardim tão natural que você pra virar flor só precisa dos meus olhos te abracei, me perdi não vi mais nada ali fui bater onde havia música e na paz do prazer eu gozei quanto quis de sonhgar com voce posso dizer que sou feliz penso em você na ilusão de te encontrar louca por me procurar sî no amor tudo é real e você é uma flor a me prometer o céu  © 1987 Luanda Edições Musicais Ltda."
